Command: /tmp/cpu_v_build_kid/simv -l vlogs/sim_soc_bus.log +vcs+flush+all
Chronologic VCS simulator copyright 1991-2018
Contains Synopsys proprietary information.
Compiler version O-2018.09-SP2_Full64; Runtime version O-2018.09-SP2_Full64;  Mar  6 18:11 2026
*Verdi* Loading libsscore_vcs201809.so
FSDB Dumper for VCS, Release Verdi_O-2018.09-SP2, Linux x86_64/64bit, 02/21/2019
(C) 1996 - 2019 by Synopsys, Inc.
*Verdi* FSDB WARNING: The FSDB file already exists. Overwriting the FSDB file may crash the programs that are using this file.
*Verdi* : Create FSDB file '/tmp/cpu_v_build_kid/soc_peripheral_bus.fsdb'
*Verdi* : Begin traversing the scope (soc_peripheral_bus_tb), layer (0).
*Verdi* : End of traversing.
*Verdi* : Begin traversing the MDAs under scope (soc_peripheral_bus_tb), layer (0).
*Verdi* : Enable +mda and +packedmda dumping.
*Verdi* : End of traversing the MDAs.
Time=5775000: BUS READ - addr=0x10000800
Time=5785000: CPU READ REQUEST - addr=0x10000800, ready=1
Time=5785000: BUS READ - addr=0x10000800
Time=5795000: CPU READ REQUEST - addr=0x10000804, ready=1
Time=5795000: BUS READ - addr=0x10000804
Time=5805000: CPU READ REQUEST - addr=0x10000804, ready=1
Time=5815000: CPU READ REQUEST - addr=0x10000804, ready=0
Time=5825000: CPU READ REQUEST - addr=0x10000804, ready=0
Time=5825000: BUS READ - addr=0x10000804
Time=5835000: CPU READ REQUEST - addr=0x10000804, ready=1
Time=5835000: BUS READ - addr=0x10000804
Time=5845000: CPU READ REQUEST - addr=0x10000808, ready=1
Time=5845000: BUS READ - addr=0x10000808
Time=5855000: CPU READ REQUEST - addr=0x10000808, ready=1
Time=5865000: CPU READ REQUEST - addr=0x10000808, ready=0
Time=5875000: CPU READ REQUEST - addr=0x10000808, ready=0
Time=5875000: BUS READ - addr=0x10000808
Time=5885000: CPU READ REQUEST - addr=0x10000808, ready=1
Time=5885000: BUS READ - addr=0x10000808
Time=5895000: CPU READ REQUEST - addr=0x1000080c, ready=1
Time=5895000: BUS READ - addr=0x1000080c
Time=5905000: CPU READ REQUEST - addr=0x1000080c, ready=1
Time=5915000: CPU READ REQUEST - addr=0x1000080c, ready=0
Time=5925000: CPU READ REQUEST - addr=0x1000080c, ready=0
Time=5925000: BUS READ - addr=0x1000080c
Time=5935000: CPU READ REQUEST - addr=0x1000080c, ready=1
Time=5935000: BUS READ - addr=0x1000080c
Time=5945000: CPU READ REQUEST - addr=0x1000080c, ready=1
Time=5945000: BUS READ - addr=0x1000080c
Time=5955000: CPU READ REQUEST - addr=0x1000080c, ready=1
Time=6015000: SW INSTRUCTION - rs1_data=0x10000800, rs2_data=0x00000056, rd=0x00, imm_2031=0x018, calculated_addr=0x10000800
         x10=0x0000001c, x11=0x00000096
Time=6065000: SW INSTRUCTION - rs1_data=0x10000c00, rs2_data=0x00000078, rd=0x00, imm_2031=0x019, calculated_addr=0x10000c00
         x10=0x0000001c, x11=0x00000096
Time=6125000: CPU READ REQUEST - addr=0x10000c00, ready=0
Time=6135000: CPU READ REQUEST - addr=0x10000c00, ready=0
Time=6145000: CPU READ REQUEST - addr=0x10000c00, ready=0
Time=6145000: BUS READ - addr=0x10000c00
Time=6155000: CPU READ REQUEST - addr=0x10000c00, ready=1
Time=6155000: BUS READ - addr=0x10000c00
Time=6165000: CPU READ REQUEST - addr=0x10000c04, ready=1
Time=6165000: BUS READ - addr=0x10000c04
Time=6175000: CPU READ REQUEST - addr=0x10000c04, ready=1
Time=6185000: CPU READ REQUEST - addr=0x10000c04, ready=0
Time=6195000: CPU READ REQUEST - addr=0x10000c04, ready=0
Time=6195000: BUS READ - addr=0x10000c04
Time=6205000: CPU READ REQUEST - addr=0x10000c04, ready=1
Time=6205000: BUS READ - addr=0x10000c04
Time=6215000: CPU READ REQUEST - addr=0x10000c08, ready=1
Time=6215000: BUS READ - addr=0x10000c08
Time=6225000: CPU READ REQUEST - addr=0x10000c08, ready=1
Time=6235000: CPU READ REQUEST - addr=0x10000c08, ready=0
Time=6245000: CPU READ REQUEST - addr=0x10000c08, ready=0
Time=6245000: BUS READ - addr=0x10000c08
Time=6255000: CPU READ REQUEST - addr=0x10000c08, ready=1
Time=6255000: BUS READ - addr=0x10000c08
Time=6265000: CPU READ REQUEST - addr=0x10000c0c, ready=1
Time=6265000: BUS READ - addr=0x10000c0c
Time=6275000: CPU READ REQUEST - addr=0x10000c0c, ready=1
Time=6285000: CPU READ REQUEST - addr=0x10000c0c, ready=0
Time=6295000: CPU READ REQUEST - addr=0x10000c0c, ready=0
Time=6295000: BUS READ - addr=0x10000c0c
Time=6305000: CPU READ REQUEST - addr=0x10000c0c, ready=1
Time=6305000: BUS READ - addr=0x10000c0c
Time=6315000: CPU READ REQUEST - addr=0x10000c0c, ready=1
Time=6315000: BUS READ - addr=0x10000c0c
Time=6325000: CPU READ REQUEST - addr=0x10000c0c, ready=1
Time=6385000: SW INSTRUCTION - rs1_data=0x10000c00, rs2_data=0x00000078, rd=0x00, imm_2031=0x019, calculated_addr=0x10000c00
         x10=0x0000001c, x11=0x00000096
Time=6435000: SW INSTRUCTION - rs1_data=0x10001000, rs2_data=0x0000009a, rd=0x00, imm_2031=0x01a, calculated_addr=0x10001000
         x10=0x0000001c, x11=0x00000096
Time=6465000: CPU READ REQUEST - addr=0x000000c0, ready=0
Time=6475000: CPU READ REQUEST - addr=0x000000c0, ready=0
Time=6485000: CPU READ REQUEST - addr=0x000000c0, ready=0
Time=6485000: FLASH READ - addr=0x000000c0, data=0x93
Time=6495000: CPU READ REQUEST - addr=0x000000c0, ready=0
Time=6495000: FLASH READ - addr=0x000000c1, data=0x0f
Time=6505000: CPU READ REQUEST - addr=0x000000c0, ready=0
Time=6505000: FLASH READ - addr=0x000000c2, data=0xf0
Time=6515000: CPU READ REQUEST - addr=0x000000c0, ready=0
Time=6515000: FLASH READ - addr=0x000000c3, data=0x0f
Time=6525000: CPU READ REQUEST - addr=0x000000c0, ready=1
Time=6525000: FLASH READ - addr=0x000000c4, data=0x6f
Time=6535000: CPU READ REQUEST - addr=0x000000c4, ready=1
Time=6535000: FLASH READ - addr=0x000000c4, data=0x6f
Time=6545000: CPU READ REQUEST - addr=0x000000c4, ready=1
Time=6555000: CPU READ REQUEST - addr=0x000000c4, ready=0
Time=6565000: CPU READ REQUEST - addr=0x000000c4, ready=0
Time=6565000: FLASH READ - addr=0x000000c4, data=0x6f
Time=6575000: CPU READ REQUEST - addr=0x000000c4, ready=0
Time=6575000: FLASH READ - addr=0x000000c5, data=0x00
Time=6585000: CPU READ REQUEST - addr=0x000000c4, ready=0
Time=6585000: FLASH READ - addr=0x000000c6, data=0x00
Time=6595000: CPU READ REQUEST - addr=0x000000c4, ready=0
Time=6595000: FLASH READ - addr=0x000000c7, data=0x00
Time=6605000: CPU READ REQUEST - addr=0x000000c4, ready=1
Time=6605000: FLASH READ - addr=0x000000c8, data=0x00
Time=6615000: CPU READ REQUEST - addr=0x000000c8, ready=1
Time=6615000: FLASH READ - addr=0x000000c8, data=0x00
Time=6625000: CPU READ REQUEST - addr=0x000000c8, ready=1
Time=6635000: CPU READ REQUEST - addr=0x000000c8, ready=0
Time=6645000: CPU READ REQUEST - addr=0x000000c8, ready=0
Time=6645000: FLASH READ - addr=0x000000c8, data=0x00
Time=6655000: CPU READ REQUEST - addr=0x000000c8, ready=0
Time=6655000: FLASH READ - addr=0x000000c9, data=0x00
Time=6665000: CPU READ REQUEST - addr=0x000000c8, ready=0
Time=6665000: FLASH READ - addr=0x000000ca, data=0x00
Time=6675000: CPU READ REQUEST - addr=0x000000c8, ready=0
Time=6675000: FLASH READ - addr=0x000000cb, data=0x00
Time=6685000: CPU READ REQUEST - addr=0x000000c8, ready=1
Time=6685000: FLASH READ - addr=0x000000cc, data=0x00
Time=6695000: CPU READ REQUEST - addr=0x000000cc, ready=1
Time=6695000: FLASH READ - addr=0x000000cc, data=0x00
Time=6705000: CPU READ REQUEST - addr=0x000000cc, ready=1
Time=6715000: CPU READ REQUEST - addr=0x000000cc, ready=0
Time=6725000: CPU READ REQUEST - addr=0x000000cc, ready=0
Time=6725000: FLASH READ - addr=0x000000cc, data=0x00
Time=6735000: CPU READ REQUEST - addr=0x000000cc, ready=0
Time=6735000: FLASH READ - addr=0x000000cd, data=0x00
Time=6745000: CPU READ REQUEST - addr=0x000000cc, ready=0
Time=6745000: FLASH READ - addr=0x000000ce, data=0x00
Time=6755000: CPU READ REQUEST - addr=0x000000cc, ready=0
Time=6755000: FLASH READ - addr=0x000000cf, data=0x00
Time=6765000: CPU READ REQUEST - addr=0x000000cc, ready=1
Time=6765000: FLASH READ - addr=0x000000d0, data=0x00
Time=6775000: CPU READ REQUEST - addr=0x000000cc, ready=1
Time=6775000: FLASH READ - addr=0x000000d0, data=0x00
Time=6785000: CPU READ REQUEST - addr=0x000000cc, ready=1
Time=6855000: CPU READ REQUEST - addr=0x10001000, ready=0
Time=6865000: CPU READ REQUEST - addr=0x10001000, ready=0
Time=6875000: CPU READ REQUEST - addr=0x10001000, ready=0
Time=6875000: BUS READ - addr=0x10001000
Time=6885000: CPU READ REQUEST - addr=0x10001000, ready=1
Time=6885000: BUS READ - addr=0x10001000
Time=6895000: CPU READ REQUEST - addr=0x10001004, ready=1
Time=6895000: BUS READ - addr=0x10001004
Time=6905000: CPU READ REQUEST - addr=0x10001004, ready=1
Time=6915000: CPU READ REQUEST - addr=0x10001004, ready=0
Time=6925000: CPU READ REQUEST - addr=0x10001004, ready=0
Time=6925000: BUS READ - addr=0x10001004
Time=6935000: CPU READ REQUEST - addr=0x10001004, ready=1
Time=6935000: BUS READ - addr=0x10001004
Time=6945000: CPU READ REQUEST - addr=0x10001008, ready=1
Time=6945000: BUS READ - addr=0x10001008
Time=6955000: CPU READ REQUEST - addr=0x10001008, ready=1
Time=6965000: CPU READ REQUEST - addr=0x10001008, ready=0
Time=6975000: CPU READ REQUEST - addr=0x10001008, ready=0
Time=6975000: BUS READ - addr=0x10001008
Time=6985000: CPU READ REQUEST - addr=0x10001008, ready=1
Time=6985000: BUS READ - addr=0x10001008
Time=6995000: CPU READ REQUEST - addr=0x1000100c, ready=1
Time=6995000: BUS READ - addr=0x1000100c
Time=7005000: CPU READ REQUEST - addr=0x1000100c, ready=1
Time=7015000: CPU READ REQUEST - addr=0x1000100c, ready=0
Time=7025000: CPU READ REQUEST - addr=0x1000100c, ready=0
Time=7025000: BUS READ - addr=0x1000100c
Time=7035000: CPU READ REQUEST - addr=0x1000100c, ready=1
Time=7035000: BUS READ - addr=0x1000100c
Time=7045000: CPU READ REQUEST - addr=0x1000100c, ready=1
Time=7045000: BUS READ - addr=0x1000100c
Time=7055000: CPU READ REQUEST - addr=0x1000100c, ready=1
Time=7095000: CPU WRITE REQUEST - addr=0x10001000, data=0x00000012, ready=0
Time=7105000: CPU WRITE REQUEST - addr=0x10001000, data=0x00000012, ready=0
Time=7115000: RAM WRITE - addr=0x10001000, data=0x00000012, size=0000
Time=7115000: CPU WRITE REQUEST - addr=0x10001000, data=0x00000012, ready=0
Time=7115000: BUS WRITE - addr=0x10001000, data=0x00000012
Time=7125000: RAM WRITE - addr=0x10001000, data=0x00000012, size=0000
Time=7125000: CPU WRITE REQUEST - addr=0x10001000, data=0x00000012, ready=1
Time=7125000: BUS WRITE - addr=0x10001000, data=0x00000012
Time=7135000: RAM WRITE - addr=0x10001004, data=0x00000012, size=0000
Time=7135000: CPU WRITE REQUEST - addr=0x10001004, data=0x00000012, ready=1
Time=7135000: BUS WRITE - addr=0x10001004, data=0x00000012
Time=7145000: CPU WRITE REQUEST - addr=0x10001004, data=0x00000000, ready=1
Time=7155000: CPU WRITE REQUEST - addr=0x10001004, data=0x00000000, ready=0
Time=7165000: RAM WRITE - addr=0x10001004, data=0x00000000, size=0000
Time=7165000: CPU WRITE REQUEST - addr=0x10001004, data=0x00000000, ready=0
Time=7165000: BUS WRITE - addr=0x10001004, data=0x00000000
Time=7175000: RAM WRITE - addr=0x10001004, data=0x00000000, size=0000
Time=7175000: CPU WRITE REQUEST - addr=0x10001004, data=0x00000000, ready=1
Time=7175000: BUS WRITE - addr=0x10001004, data=0x00000000
Time=7185000: RAM WRITE - addr=0x10001008, data=0x00000000, size=0000
Time=7185000: CPU WRITE REQUEST - addr=0x10001008, data=0x00000000, ready=1
Time=7185000: BUS WRITE - addr=0x10001008, data=0x00000000
Time=7195000: CPU WRITE REQUEST - addr=0x10001008, data=0x00000000, ready=1
Time=7205000: CPU WRITE REQUEST - addr=0x10001008, data=0x00000000, ready=0
Time=7215000: RAM WRITE - addr=0x10001008, data=0x00000000, size=0000
Time=7215000: CPU WRITE REQUEST - addr=0x10001008, data=0x00000000, ready=0
Time=7215000: BUS WRITE - addr=0x10001008, data=0x00000000
Time=7225000: RAM WRITE - addr=0x10001008, data=0x00000000, size=0000
Time=7225000: CPU WRITE REQUEST - addr=0x10001008, data=0x00000000, ready=1
Time=7225000: BUS WRITE - addr=0x10001008, data=0x00000000
Time=7235000: RAM WRITE - addr=0x1000100c, data=0x00000000, size=0000
Time=7235000: CPU WRITE REQUEST - addr=0x1000100c, data=0x00000000, ready=1
Time=7235000: BUS WRITE - addr=0x1000100c, data=0x00000000
Time=7245000: CPU WRITE REQUEST - addr=0x1000100c, data=0x00000000, ready=1
Time=7255000: CPU WRITE REQUEST - addr=0x1000100c, data=0x00000000, ready=0
Time=7265000: RAM WRITE - addr=0x1000100c, data=0x00000000, size=0000
Time=7265000: CPU WRITE REQUEST - addr=0x1000100c, data=0x00000000, ready=0
Time=7265000: BUS WRITE - addr=0x1000100c, data=0x00000000
Time=7275000: RAM WRITE - addr=0x1000100c, data=0x00000000, size=0000
Time=7275000: CPU WRITE REQUEST - addr=0x1000100c, data=0x00000000, ready=1
Time=7275000: BUS WRITE - addr=0x1000100c, data=0x00000000
Time=7285000: RAM WRITE - addr=0x1000100c, data=0x00000000, size=0000
Time=7285000: CPU WRITE REQUEST - addr=0x1000100c, data=0x00000000, ready=1
Time=7285000: BUS WRITE - addr=0x1000100c, data=0x00000000
Time=7295000: CPU WRITE REQUEST - addr=0x1000100c, data=0x00000012, ready=1
Time=7335000: SW INSTRUCTION - rs1_data=0x10001000, rs2_data=0x0000009a, rd=0x00, imm_2031=0x01a, calculated_addr=0x10001000
         x10=0x0000001c, x11=0x00000096
Time=7355000: WB COMMIT - rd=x31, data=0x000000ff
Time=7365000: WB COMMIT - rd=x0, data=0x000000c8
Time=7395000: WB COMMIT - rd=x0, data=0x000000c8
Time=7425000: WB COMMIT - rd=x0, data=0x000000c8
Time=7455000: WB COMMIT - rd=x0, data=0x000000c8
Time=7485000: WB COMMIT - rd=x0, data=0x000000c8
Time=7515000: WB COMMIT - rd=x0, data=0x000000c8
Time=7545000: WB COMMIT - rd=x0, data=0x000000c8
Time=7575000: WB COMMIT - rd=x0, data=0x000000c8
Time=7605000: WB COMMIT - rd=x0, data=0x000000c8
Time=7635000: WB COMMIT - rd=x0, data=0x000000c8
Time=7665000: WB COMMIT - rd=x0, data=0x000000c8
Time=7695000: WB COMMIT - rd=x0, data=0x000000c8
Time=7725000: WB COMMIT - rd=x0, data=0x000000c8
Time=7755000: WB COMMIT - rd=x0, data=0x000000c8
Time=7785000: WB COMMIT - rd=x0, data=0x000000c8
Time=7815000: WB COMMIT - rd=x0, data=0x000000c8
Time=7845000: WB COMMIT - rd=x0, data=0x000000c8
Time=7875000: WB COMMIT - rd=x0, data=0x000000c8
Time=7905000: WB COMMIT - rd=x0, data=0x000000c8
Time=7935000: WB COMMIT - rd=x0, data=0x000000c8
Time=7965000: WB COMMIT - rd=x0, data=0x000000c8
Time=7995000: WB COMMIT - rd=x0, data=0x000000c8
Time=8025000: WB COMMIT - rd=x0, data=0x000000c8
Time=8055000: WB COMMIT - rd=x0, data=0x000000c8
Time=8085000: WB COMMIT - rd=x0, data=0x000000c8
Time=8115000: WB COMMIT - rd=x0, data=0x000000c8
Time=8145000: WB COMMIT - rd=x0, data=0x000000c8
Time=8175000: WB COMMIT - rd=x0, data=0x000000c8
Time=8205000: WB COMMIT - rd=x0, data=0x000000c8
Time=8235000: WB COMMIT - rd=x0, data=0x000000c8
Time=8265000: WB COMMIT - rd=x0, data=0x000000c8
Time=8295000: WB COMMIT - rd=x0, data=0x000000c8
Time=8325000: WB COMMIT - rd=x0, data=0x000000c8
Time=8355000: WB COMMIT - rd=x0, data=0x000000c8
Time=8385000: WB COMMIT - rd=x0, data=0x000000c8
Time=8415000: WB COMMIT - rd=x0, data=0x000000c8
Time=8445000: WB COMMIT - rd=x0, data=0x000000c8
Time=8475000: WB COMMIT - rd=x0, data=0x000000c8
Time=8505000: WB COMMIT - rd=x0, data=0x000000c8
Time=8535000: WB COMMIT - rd=x0, data=0x000000c8
Time=8565000: WB COMMIT - rd=x0, data=0x000000c8
Time=8595000: WB COMMIT - rd=x0, data=0x000000c8
Time=8625000: WB COMMIT - rd=x0, data=0x000000c8
Time=8655000: WB COMMIT - rd=x0, data=0x000000c8
Time=8685000: WB COMMIT - rd=x0, data=0x000000c8
Time=8715000: WB COMMIT - rd=x0, data=0x000000c8
Time=8745000: WB COMMIT - rd=x0, data=0x000000c8
Time=8775000: WB COMMIT - rd=x0, data=0x000000c8
Time=8805000: WB COMMIT - rd=x0, data=0x000000c8
Time=8835000: WB COMMIT - rd=x0, data=0x000000c8
Time=8865000: WB COMMIT - rd=x0, data=0x000000c8
Time=8895000: WB COMMIT - rd=x0, data=0x000000c8
Time=8925000: WB COMMIT - rd=x0, data=0x000000c8
Time=8955000: WB COMMIT - rd=x0, data=0x000000c8
Time=8985000: WB COMMIT - rd=x0, data=0x000000c8
Time=9015000: WB COMMIT - rd=x0, data=0x000000c8
Time=9045000: WB COMMIT - rd=x0, data=0x000000c8
Time=9075000: WB COMMIT - rd=x0, data=0x000000c8
Time=9105000: WB COMMIT - rd=x0, data=0x000000c8
Time=9135000: WB COMMIT - rd=x0, data=0x000000c8
Time=9165000: WB COMMIT - rd=x0, data=0x000000c8
Time=9195000: WB COMMIT - rd=x0, data=0x000000c8
Time=9225000: WB COMMIT - rd=x0, data=0x000000c8
Time=9255000: WB COMMIT - rd=x0, data=0x000000c8
Time=9285000: WB COMMIT - rd=x0, data=0x000000c8
Time=9315000: WB COMMIT - rd=x0, data=0x000000c8
Time=9345000: WB COMMIT - rd=x0, data=0x000000c8
Time=9375000: WB COMMIT - rd=x0, data=0x000000c8
Time=9405000: WB COMMIT - rd=x0, data=0x000000c8
Time=9435000: WB COMMIT - rd=x0, data=0x000000c8
Time=9465000: WB COMMIT - rd=x0, data=0x000000c8
Time=9495000: WB COMMIT - rd=x0, data=0x000000c8
Time=9525000: WB COMMIT - rd=x0, data=0x000000c8
Time=9555000: WB COMMIT - rd=x0, data=0x000000c8
Time=9585000: WB COMMIT - rd=x0, data=0x000000c8
Time=9615000: WB COMMIT - rd=x0, data=0x000000c8
Time=9645000: WB COMMIT - rd=x0, data=0x000000c8
Time=9675000: WB COMMIT - rd=x0, data=0x000000c8
Time=9705000: WB COMMIT - rd=x0, data=0x000000c8
Time=9735000: WB COMMIT - rd=x0, data=0x000000c8
Time=9765000: WB COMMIT - rd=x0, data=0x000000c8
Time=9795000: WB COMMIT - rd=x0, data=0x000000c8
Time=9825000: WB COMMIT - rd=x0, data=0x000000c8
Time=9855000: WB COMMIT - rd=x0, data=0x000000c8
Time=9885000: WB COMMIT - rd=x0, data=0x000000c8
Time=9915000: WB COMMIT - rd=x0, data=0x000000c8
Time=9945000: WB COMMIT - rd=x0, data=0x000000c8
Time=9975000: WB COMMIT - rd=x0, data=0x000000c8
Time=10005000: WB COMMIT - rd=x0, data=0x000000c8
Time=10035000: WB COMMIT - rd=x0, data=0x000000c8
Time=10065000: WB COMMIT - rd=x0, data=0x000000c8
Time=10095000: WB COMMIT - rd=x0, data=0x000000c8
Time=10125000: WB COMMIT - rd=x0, data=0x000000c8
Time=10155000: WB COMMIT - rd=x0, data=0x000000c8
Time=10185000: WB COMMIT - rd=x0, data=0x000000c8
Time=10215000: WB COMMIT - rd=x0, data=0x000000c8
Time=10245000: WB COMMIT - rd=x0, data=0x000000c8
Time=10275000: WB COMMIT - rd=x0, data=0x000000c8
Time=10305000: WB COMMIT - rd=x0, data=0x000000c8
Time=10335000: WB COMMIT - rd=x0, data=0x000000c8
Time=10365000: WB COMMIT - rd=x0, data=0x000000c8
Time=10395000: WB COMMIT - rd=x0, data=0x000000c8
Time=10425000: WB COMMIT - rd=x0, data=0x000000c8
Time=10455000: WB COMMIT - rd=x0, data=0x000000c8
Time=10485000: WB COMMIT - rd=x0, data=0x000000c8
Time=10515000: WB COMMIT - rd=x0, data=0x000000c8
Time=10545000: WB COMMIT - rd=x0, data=0x000000c8
Time=10575000: WB COMMIT - rd=x0, data=0x000000c8
Time=10605000: WB COMMIT - rd=x0, data=0x000000c8
Time=10635000: WB COMMIT - rd=x0, data=0x000000c8
Time=10665000: WB COMMIT - rd=x0, data=0x000000c8
Time=10695000: WB COMMIT - rd=x0, data=0x000000c8
Time=10725000: WB COMMIT - rd=x0, data=0x000000c8
Time=10755000: WB COMMIT - rd=x0, data=0x000000c8
Time=10785000: WB COMMIT - rd=x0, data=0x000000c8
Time=10815000: WB COMMIT - rd=x0, data=0x000000c8
Time=10845000: WB COMMIT - rd=x0, data=0x000000c8
Time=10875000: WB COMMIT - rd=x0, data=0x000000c8
Time=10905000: WB COMMIT - rd=x0, data=0x000000c8
Time=10935000: WB COMMIT - rd=x0, data=0x000000c8
Time=10965000: WB COMMIT - rd=x0, data=0x000000c8
Time=10995000: WB COMMIT - rd=x0, data=0x000000c8
Time=11025000: WB COMMIT - rd=x0, data=0x000000c8
Time=11055000: WB COMMIT - rd=x0, data=0x000000c8
Time=11085000: WB COMMIT - rd=x0, data=0x000000c8
Time=11115000: WB COMMIT - rd=x0, data=0x000000c8
Time=11145000: WB COMMIT - rd=x0, data=0x000000c8
Time=11175000: WB COMMIT - rd=x0, data=0x000000c8
Time=11205000: WB COMMIT - rd=x0, data=0x000000c8
Time=11235000: WB COMMIT - rd=x0, data=0x000000c8
Time=11265000: WB COMMIT - rd=x0, data=0x000000c8
Time=11295000: WB COMMIT - rd=x0, data=0x000000c8
Time=11325000: WB COMMIT - rd=x0, data=0x000000c8
Time=11355000: WB COMMIT - rd=x0, data=0x000000c8
Time=11385000: WB COMMIT - rd=x0, data=0x000000c8
Time=11415000: WB COMMIT - rd=x0, data=0x000000c8
Time=11445000: WB COMMIT - rd=x0, data=0x000000c8
Time=11475000: WB COMMIT - rd=x0, data=0x000000c8
Time=11505000: WB COMMIT - rd=x0, data=0x000000c8
Time=11535000: WB COMMIT - rd=x0, data=0x000000c8
Time=11565000: WB COMMIT - rd=x0, data=0x000000c8
Time=11595000: WB COMMIT - rd=x0, data=0x000000c8
Time=11625000: WB COMMIT - rd=x0, data=0x000000c8
Time=11655000: WB COMMIT - rd=x0, data=0x000000c8
Time=11685000: WB COMMIT - rd=x0, data=0x000000c8
Time=11715000: WB COMMIT - rd=x0, data=0x000000c8
Time=11745000: WB COMMIT - rd=x0, data=0x000000c8
Time=11775000: WB COMMIT - rd=x0, data=0x000000c8
Time=11805000: WB COMMIT - rd=x0, data=0x000000c8
Time=11835000: WB COMMIT - rd=x0, data=0x000000c8
Time=11865000: WB COMMIT - rd=x0, data=0x000000c8
Time=11895000: WB COMMIT - rd=x0, data=0x000000c8
Time=11925000: WB COMMIT - rd=x0, data=0x000000c8
Time=11955000: WB COMMIT - rd=x0, data=0x000000c8
Time=11985000: WB COMMIT - rd=x0, data=0x000000c8
Time=12015000: WB COMMIT - rd=x0, data=0x000000c8
Time=12045000: WB COMMIT - rd=x0, data=0x000000c8
Time=12075000: WB COMMIT - rd=x0, data=0x000000c8
Time=12105000: WB COMMIT - rd=x0, data=0x000000c8
Time=12135000: WB COMMIT - rd=x0, data=0x000000c8
Time=12165000: WB COMMIT - rd=x0, data=0x000000c8
Time=12195000: WB COMMIT - rd=x0, data=0x000000c8
Time=12225000: WB COMMIT - rd=x0, data=0x000000c8
Time=12255000: WB COMMIT - rd=x0, data=0x000000c8
Time=12285000: WB COMMIT - rd=x0, data=0x000000c8
Time=12315000: WB COMMIT - rd=x0, data=0x000000c8
Time=12345000: WB COMMIT - rd=x0, data=0x000000c8
Time=12375000: WB COMMIT - rd=x0, data=0x000000c8
Time=12405000: WB COMMIT - rd=x0, data=0x000000c8
Time=12435000: WB COMMIT - rd=x0, data=0x000000c8
Time=12465000: WB COMMIT - rd=x0, data=0x000000c8
Time=12495000: WB COMMIT - rd=x0, data=0x000000c8
Time=12525000: WB COMMIT - rd=x0, data=0x000000c8
Time=12555000: WB COMMIT - rd=x0, data=0x000000c8
Time=12585000: WB COMMIT - rd=x0, data=0x000000c8
Time=12615000: WB COMMIT - rd=x0, data=0x000000c8
Time=12645000: WB COMMIT - rd=x0, data=0x000000c8
Time=12675000: WB COMMIT - rd=x0, data=0x000000c8
Time=12705000: WB COMMIT - rd=x0, data=0x000000c8
Time=12735000: WB COMMIT - rd=x0, data=0x000000c8
Time=12765000: WB COMMIT - rd=x0, data=0x000000c8
Time=12795000: WB COMMIT - rd=x0, data=0x000000c8
Time=12825000: WB COMMIT - rd=x0, data=0x000000c8
Time=12855000: WB COMMIT - rd=x0, data=0x000000c8
Time=12885000: WB COMMIT - rd=x0, data=0x000000c8
Time=12915000: WB COMMIT - rd=x0, data=0x000000c8
Time=12945000: WB COMMIT - rd=x0, data=0x000000c8
Time=12975000: WB COMMIT - rd=x0, data=0x000000c8
Time=13005000: WB COMMIT - rd=x0, data=0x000000c8
Time=13035000: WB COMMIT - rd=x0, data=0x000000c8
Time=13065000: WB COMMIT - rd=x0, data=0x000000c8
Time=13095000: WB COMMIT - rd=x0, data=0x000000c8
Time=13125000: WB COMMIT - rd=x0, data=0x000000c8
Time=13155000: WB COMMIT - rd=x0, data=0x000000c8
Time=13185000: WB COMMIT - rd=x0, data=0x000000c8
Time=13215000: WB COMMIT - rd=x0, data=0x000000c8
Time=13245000: WB COMMIT - rd=x0, data=0x000000c8
Time=13275000: WB COMMIT - rd=x0, data=0x000000c8
Time=13305000: WB COMMIT - rd=x0, data=0x000000c8
Time=13335000: WB COMMIT - rd=x0, data=0x000000c8
Time=13365000: WB COMMIT - rd=x0, data=0x000000c8
Time=13395000: WB COMMIT - rd=x0, data=0x000000c8
Time=13425000: WB COMMIT - rd=x0, data=0x000000c8
Time=13455000: WB COMMIT - rd=x0, data=0x000000c8
Time=13485000: WB COMMIT - rd=x0, data=0x000000c8
Time=13515000: WB COMMIT - rd=x0, data=0x000000c8
Time=13545000: WB COMMIT - rd=x0, data=0x000000c8
Time=13575000: WB COMMIT - rd=x0, data=0x000000c8
Time=13605000: WB COMMIT - rd=x0, data=0x000000c8
Time=13635000: WB COMMIT - rd=x0, data=0x000000c8
Time=13665000: WB COMMIT - rd=x0, data=0x000000c8
Time=13695000: WB COMMIT - rd=x0, data=0x000000c8
Time=13725000: WB COMMIT - rd=x0, data=0x000000c8
Time=13755000: WB COMMIT - rd=x0, data=0x000000c8
Time=13785000: WB COMMIT - rd=x0, data=0x000000c8
Time=13815000: WB COMMIT - rd=x0, data=0x000000c8
Time=13845000: WB COMMIT - rd=x0, data=0x000000c8
Time=13875000: WB COMMIT - rd=x0, data=0x000000c8
Time=13905000: WB COMMIT - rd=x0, data=0x000000c8
Time=13935000: WB COMMIT - rd=x0, data=0x000000c8
Time=13965000: WB COMMIT - rd=x0, data=0x000000c8
Time=13995000: WB COMMIT - rd=x0, data=0x000000c8
Time=14025000: WB COMMIT - rd=x0, data=0x000000c8
